province;red;green;blue;x;x
2574;068;001;196;Nexoria2574;x
2575;194;214;145;Nexoria2575;x
2576;026;003;095;Nexoria2576;x
2577;152;001;046;Nexoria2577;x
2578;089;121;246;Nexoria2578;x
2579;215;002;196;Nexoria2579;x
2580;047;001;145;Nexoria2580;x
2581;173;199;095;Nexoria2581;x
2582;110;001;046;Nexoria2582;x
2583;236;051;246;Nexoria2583;x
2584;008;121;196;Nexoria2584;x
2585;134;031;145;Nexoria2585;x
2586;071;194;095;Nexoria2586;x
2587;197;197;046;Nexoria2587;x
2588;029;041;246;Nexoria2588;x
2589;155;031;196;Nexoria2589;x
2590;092;045;145;Nexoria2590;x
2591;218;026;095;Nexoria2591;x
2592;050;131;046;Nexoria2592;x
2593;221;144;246;Nexoria2593;x
2594;176;181;246;Nexoria2594;x
2595;113;131;196;Nexoria2595;x
2596;239;018;145;Nexoria2596;x
2597;011;051;095;Nexoria2597;x
2598;137;028;046;Nexoria2598;x
2599;074;015;246;Nexoria2599;x
2600;200;031;196;Nexoria2600;x
2601;032;064;145;Nexoria2601;x
2602;158;114;095;Nexoria2602;x
2603;095;122;046;Nexoria2603;x
2604;053;131;196;Nexoria2604;x
2605;179;219;145;Nexoria2605;x
2606;116;003;095;Nexoria2606;x
2607;242;255;046;Nexoria2607;x
2608;014;130;246;Nexoria2608;x
2609;140;131;196;Nexoria2609;x
2610;077;132;145;Nexoria2610;x
2611;203;041;095;Nexoria2611;x
2612;035;221;046;Nexoria2612;x
2613;161;131;246;Nexoria2613;x
2614;098;031;196;Nexoria2614;x
2615;224;044;145;Nexoria2615;x
2616;056;031;095;Nexoria2616;x
2617;182;201;046;Nexoria2617;x
2618;119;154;246;Nexoria2618;x
2619;245;031;196;Nexoria2619;x
2620;017;131;145;Nexoria2620;x
2621;143;019;095;Nexoria2621;x
2622;080;031;046;Nexoria2622;x
2623;206;154;246;Nexoria2623;x
2624;038;044;196;Nexoria2624;x
2625;164;012;145;Nexoria2625;x
2626;101;031;095;Nexoria2626;x
2627;227;201;046;Nexoria2627;x
2628;059;132;246;Nexoria2628;x
2629;185;227;196;Nexoria2629;x
2630;122;232;145;Nexoria2630;x
2631;248;248;095;Nexoria2631;x
2632;020;131;046;Nexoria2632;x
2633;146;146;246;Nexoria2633;x
2634;083;119;196;Nexoria2634;x
2635;209;219;145;Nexoria2635;x
2636;041;015;095;Nexoria2636;x
2637;167;037;046;Nexoria2637;x
2638;104;124;246;Nexoria2638;x
2639;230;031;196;Nexoria2639;x
2640;104;054;246;Nexoria2640;x
2641;240;031;196;Nexoria2641;x
2642;062;045;145;Nexoria2642;x
2643;188;191;095;Nexoria2643;x
2644;125;031;046;Nexoria2644;x
2645;251;188;246;Nexoria2645;x
2646;003;031;196;Nexoria2646;x
2647;129;031;145;Nexoria2647;x
2648;066;013;095;Nexoria2648;x
2649;192;201;046;Nexoria2649;x
2650;025;031;246;Nexoria2650;x
2651;150;231;196;Nexoria2651;x
2652;087;031;145;Nexoria2652;x
2653;213;213;095;Nexoria2653;x
2654;045;131;046;Nexoria2654;x
2655;171;031;246;Nexoria2655;x
2656;108;031;196;Nexoria2656;x
2657;234;031;145;Nexoria2657;x
2658;006;015;095;Nexoria2658;x
2659;132;016;046;Nexoria2659;x
2660;069;031;246;Nexoria2660;x
2661;195;031;196;Nexoria2661;x
2662;027;141;145;Nexoria2662;x
2663;153;031;095;Nexoria2663;x
2664;090;031;046;Nexoria2664;x
2665;216;031;246;Nexoria2665;x
2666;048;031;196;Nexoria2666;x
2667;174;231;145;Nexoria2667;x
2668;111;031;095;Nexoria2668;x
2669;237;031;046;Nexoria2669;x
2670;111;061;095;Nexoria2670;x
2671;237;231;046;Nexoria2671;x
2672;192;101;046;Nexoria2672;x
2673;051;255;040;Nexoria2673;x
2674;060;214;057;Nexoria2674;x
2675;029;038;119;Nexoria2675;x
2676;150;146;184;Nexoria2676;x
2677;048;055;127;Nexoria2677;x
2678;214;113;131;Nexoria2678;x
2679;021;117;104;Nexoria2679;x
2680;055;130;071;Nexoria2680;x
2681;076;118;155;Nexoria2681;x
2682;092;059;239;Nexoria2682;x
2683;130;064;029;Nexoria2683;x
2684;079;130;125;Nexoria2684;x
2685;237;046;040;Nexoria2685;x
2686;044;214;056;Nexoria2686;x
2687;216;049;158;Nexoria2687;x
2688;130;085;130;Nexoria2688;x
2689;198;098;083;Nexoria2689;x
2690;165;116;117;Nexoria2690;x
2691;216;058;034;Nexoria2691;x
2692;216;067;201;Nexoria2692;x
2693;104;016;091;Nexoria2693;x
2694;136;210;148;Nexoria2694;x
2695;107;066;100;Nexoria2695;x
2696;181;045;081;Nexoria2696;x
2697;163;070;058;Nexoria2697;x
2698;163;207;058;Nexoria2698;x
2699;255;075;066;Nexoria2699;x
2700;197;255;053;Nexoria2700;x
2701;219;211;164;Nexoria2701;x
2702;065;219;088;Nexoria2702;x
2703;104;158;082;Nexoria2703;x
2704;132;076;108;Nexoria2704;x
2705;131;183;111;Nexoria2705;x
2706;255;061;138;Nexoria2706;x
2707;234;086;086;Nexoria2707;x
2708;255;107;028;Nexoria2708;x
2709;196;102;196;Nexoria2709;x
2710;087;204;089;Nexoria2710;x
2711;105;135;119;Nexoria2711;x
2712;175;065;144;Nexoria2712;x
2713;255;228;094;Nexoria2713;x
2714;255;089;185;Nexoria2714;x
2715;127;150;255;Nexoria2715;x
2716;137;255;124;Nexoria2716;x
2717;201;219;043;Nexoria2717;x
2718;241;207;129;Nexoria2718;x
2719;119;128;017;Nexoria2719;x
2720;082;206;171;Nexoria2720;x
2721;131;198;119;Nexoria2721;x
2722;178;198;073;Nexoria2722;x
2723;033;198;152;Nexoria2723;x
2724;221;212;104;Nexoria2724;x
2725;124;063;062;Nexoria2725;x
2726;147;120;031;Nexoria2726;x
2727;255;141;071;Nexoria2727;x
2728;093;107;037;Nexoria2728;x
2729;255;102;079;Nexoria2729;x
2730;038;104;109;Nexoria2730;x
2731;053;255;077;Nexoria2731;x
2732;045;107;040;Nexoria2732;x
2733;255;101;063;Nexoria2733;x
2734;170;083;124;Nexoria2734;x
2735;032;082;163;Nexoria2735;x
2736;253;255;158;Nexoria2736;x
2737;124;056;000;Nexoria2737;x
2738;186;139;000;Nexoria2738;x
2739;152;083;186;Nexoria2739;x
2740;249;177;179;Nexoria2740;x
2741;138;058;045;Nexoria2741;x
2742;162;064;128;Nexoria2742;x
2743;209;139;185;Nexoria2743;x
2744;122;048;097;Nexoria2744;x
2745;134;053;105;Nexoria2745;x
2746;213;038;084;Nexoria2746;x
2747;106;186;080;Nexoria2747;x
2748;080;032;128;Nexoria2748;x
2749;037;208;234;Nexoria2749;x
2750;234;227;107;Nexoria2750;x
2751;068;230;179;Nexoria2751;x
2752;003;196;128;Nexoria2752;x
2753;188;067;067;Nexoria2753;x
2754;231;035;179;Nexoria2754;x
2755;068;008;179;Nexoria2755;x
2756;166;056;206;Nexoria2756;x
2757;086;116;066;Nexoria2757;x
2758;046;186;146;Nexoria2758;x
2759;116;166;116;Nexoria2759;x
2760;126;216;046;Nexoria2760;x
2761;134;044;124;Nexoria2761;x
2762;120;055;111;Nexoria2762;x
2763;048;148;218;Nexoria2763;x
2764;026;216;116;Nexoria2764;x
2765;146;066;126;Nexoria2765;x
2766;186;046;176;Nexoria2766;x
2767;082;128;128;Nexoria2767;x
2768;198;074;105;Nexoria2768;x
2769;193;091;031;Nexoria2769;x
2770;058;147;124;Nexoria2770;x
2771;071;100;145;Nexoria2771;x
2772;145;101;005;Nexoria2772;x
2773;151;190;194;Nexoria2773;x
2774;093;188;084;Nexoria2774;x
2775;204;079;098;Nexoria2775;x
2776;089;155;254;Nexoria2776;x
2777;089;124;082;Nexoria2777;x
2778;178;066;140;Nexoria2778;x
2779;183;255;142;Nexoria2779;x
2780;219;174;092;Nexoria2780;x
2781;089;138;043;Nexoria2781;x
2782;206;152;045;Nexoria2782;x
2783;155;170;068;Nexoria2783;x
2784;142;151;215;Nexoria2784;x
2785;255;153;153;Nexoria2785;x
2786;086;100;255;Nexoria2786;x
2787;201;151;089;Nexoria2787;x
2788;201;201;089;Nexoria2788;x
2789;194;170;163;Nexoria2789;x
2790;194;089;105;Nexoria2790;x
2791;126;107;255;Nexoria2791;x
2792;211;163;046;Nexoria2792;x
2793;097;209;085;Nexoria2793;x
2794;206;145;088;Nexoria2794;x
2795;206;101;070;Nexoria2795;x
2796;183;132;255;Nexoria2796;x
2797;200;122;110;Nexoria2797;x
2798;160;160;088;Nexoria2798;x
2799;048;097;059;Nexoria2799;x
2800;167;174;136;Nexoria2800;x
2801;047;174;078;Nexoria2801;x
2802;137;075;113;Nexoria2802;x
2803;194;235;000;Nexoria2803;x
2804;114;125;229;Nexoria2804;x
2805;027;143;057;Nexoria2805;x
2806;208;224;161;Nexoria2806;x
2807;031;196;124;Nexoria2807;x
2808;212;203;165;Nexoria2808;x
2809;193;104;146;Nexoria2809;x
2810;184;224;133;Nexoria2810;x
2811;196;122;203;Nexoria2811;x
2812;039;189;075;Nexoria2812;x
2813;068;093;174;Nexoria2813;x
2814;066;225;110;Nexoria2814;x
2815;147;198;249;Nexoria2815;x
2816;232;144;132;Nexoria2816;x
2817;215;227;010;Nexoria2817;x
2818;215;034;010;Nexoria2818;x
2819;205;227;166;Nexoria2819;x
2820;210;055;024;Nexoria2820;x
2821;203;013;178;Nexoria2821;x
2822;203;230;178;Nexoria2822;x
2823;162;029;132;Nexoria2823;x
2824;026;229;050;Nexoria2824;x
2825;208;231;017;Nexoria2825;x
2826;227;010;066;Nexoria2826;x
2827;234;182;195;Nexoria2827;x
2828;155;076;012;Nexoria2828;x
2829;212;200;121;Nexoria2829;x
2830;212;054;121;Nexoria2830;x
2831;129;170;176;Nexoria2831;x
2832;053;203;007;Nexoria2832;x
2833;203;028;028;Nexoria2833;x
2834;229;187;219;Nexoria2834;x
2835;227;205;162;Nexoria2835;x
2836;121;191;224;Nexoria2836;x
2837;164;195;139;Nexoria2837;x
2838;203;049;078;Nexoria2838;x
2839;223;236;112;Nexoria2839;x
2840;192;102;234;Nexoria2840;x
2841;087;166;169;Nexoria2841;x
2842;074;006;176;Nexoria2842;x
2843;115;227;215;Nexoria2843;x
2844;207;088;096;Nexoria2844;x
2845;220;218;083;Nexoria2845;x
2846;201;029;167;Nexoria2846;x
2847;061;225;080;Nexoria2847;x
2848;112;183;000;Nexoria2848;x
2849;195;231;140;Nexoria2849;x
2850;238;042;055;Nexoria2850;x
2851;217;040;128;Nexoria2851;x
2852;102;064;154;Nexoria2852;x
2853;239;193;128;Nexoria2853;x
2854;039;054;255;Nexoria2854;x
2855;175;213;219;Nexoria2855;x
2856;080;211;231;Nexoria2856;x
2857;131;154;204;Nexoria2857;x
2858;138;169;013;Nexoria2858;x
2859;243;235;206;Nexoria2859;x
2860;179;064;089;Nexoria2860;x
2861;130;104;224;Nexoria2861;x
2862;028;077;217;Nexoria2862;x
2863;220;131;082;Nexoria2863;x
2864;016;091;052;Nexoria2864;x
2865;196;165;091;Nexoria2865;x
2866;234;027;027;Nexoria2866;x
2867;154;092;025;Nexoria2867;x
2868;201;074;024;Nexoria2868;x
2869;225;248;032;Nexoria2869;x
2870;198;012;148;Nexoria2870;x
2871;162;091;052;Nexoria2871;x
2872;094;052;213;Nexoria2872;x
2873;141;225;031;Nexoria2873;x
2874;027;159;129;Nexoria2874;x
2875;179;101;229;Nexoria2875;x
2876;058;117;171;Nexoria2876;x
2877;097;056;208;Nexoria2877;x
2878;191;040;143;Nexoria2878;x
2879;009;140;159;Nexoria2879;x
2880;164;234;053;Nexoria2880;x
2881;124;022;150;Nexoria2881;x
2882;140;215;023;Nexoria2882;x
2883;073;105;012;Nexoria2883;x
2884;239;033;057;Nexoria2884;x
2885;237;042;010;Nexoria2885;x
2886;219;026;016;Nexoria2886;x
2887;013;172;047;Nexoria2887;x
2888;060;068;219;Nexoria2888;x
2889;101;200;035;Nexoria2889;x
2890;184;044;219;Nexoria2890;x
2891;177;115;049;Nexoria2891;x
2892;108;080;213;Nexoria2892;x
2893;108;140;023;Nexoria2893;x
2894;051;088;196;Nexoria2894;x
2895;050;191;200;Nexoria2895;x
2896;234;061;069;Nexoria2896;x
2897;116;224;158;Nexoria2897;x
2898;237;044;000;Nexoria2898;x
2899;232;197;034;Nexoria2899;x
2900;213;084;063;Nexoria2900;x
2901;219;210;106;Nexoria2901;x
2902;030;080;222;Nexoria2902;x
2903;225;047;005;Nexoria2903;x
2904;198;166;054;Nexoria2904;x
2905;227;031;059;Nexoria2905;x
2906;219;044;097;Nexoria2906;x
2907;031;236;055;Nexoria2907;x
2908;231;147;101;Nexoria2908;x
2909;056;203;020;Nexoria2909;x
2910;220;138;041;Nexoria2910;x
2911;083;046;201;Nexoria2911;x
2912;232;205;202;Nexoria2912;x
2913;208;020;175;Nexoria2913;x
2914;062;016;191;Nexoria2914;x
2915;133;105;215;Nexoria2915;x
2916;200;153;063;Nexoria2916;x
2917;081;145;018;Nexoria2917;x
2918;239;221;025;Nexoria2918;x
2919;128;188;022;Nexoria2919;x
2920;241;204;106;Nexoria2920;x
2921;217;232;114;Nexoria2921;x
2922;021;102;201;Nexoria2922;x
2923;218;229;092;Nexoria2923;x
2924;094;145;166;Nexoria2924;x
2925;049;196;123;Nexoria2925;x
2926;052;123;087;Nexoria2926;x
2927;200;160;082;Nexoria2927;x
2928;229;022;080;Nexoria2928;x
2929;166;019;060;Nexoria2929;x
2930;239;225;105;Nexoria2930;x
2931;044;225;091;Nexoria2931;x
2932;044;072;166;Nexoria2932;x
2933;043;143;201;Nexoria2933;x
2934;222;176;035;Nexoria2934;x
2935;239;049;105;Nexoria2935;x
2936;072;080;035;Nexoria2936;x
2937;225;045;045;Nexoria2937;x
2938;236;171;015;Nexoria2938;x
2939;236;078;000;Nexoria2939;x
2940;167;186;036;Nexoria2940;x
2941;012;149;188;Nexoria2941;x
2942;031;124;026;Nexoria2942;x
2943;045;116;057;Nexoria2943;x
2944;219;084;058;Nexoria2944;x
2945;121;162;208;Nexoria2945;x
2946;042;072;201;Nexoria2946;x
2947;068;225;026;Nexoria2947;x
2948;196;104;191;Nexoria2948;x
2949;072;198;051;Nexoria2949;x
2950;032;218;173;Nexoria2950;x
2951;236;057;116;Nexoria2951;x
2952;236;220;116;Nexoria2952;x
2953;236;222;116;Nexoria2953;x
2954;029;059;159;Nexoria2954;x
2955;107;121;191;Nexoria2955;x
2956;224;134;054;Nexoria2956;x
2957;070;224;054;Nexoria2957;x
2958;239;033;081;Nexoria2958;x
2959;255;133;059;Nexoria2959;x
2960;061;201;123;Nexoria2960;x
2961;241;249;020;Nexoria2961;x
2962;208;213;071;Nexoria2962;x
2963;085;232;161;Nexoria2963;x
2964;075;169;217;Nexoria2964;x
2965;052;253;037;Nexoria2965;x
2966;243;001;069;Nexoria2966;x
2967;032;251;212;Nexoria2967;x
2968;088;163;215;Nexoria2968;x
2969;121;225;101;Nexoria2969;x
2970;255;239;163;Nexoria2970;x
2971;231;154;005;Nexoria2971;x
2972;249;240;001;Nexoria2972;x
2973;255;162;053;Nexoria2973;x
2974;248;019;019;Nexoria2974;x
2975;042;231;108;Nexoria2975;x
2976;205;023;023;Nexoria2976;x
2977;248;231;136;Nexoria2977;x
2978;099;204;234;Nexoria2978;x
2979;192;219;010;Nexoria2979;x
2980;241;015;015;Nexoria2980;x
2981;222;108;069;Nexoria2981;x
2982;227;135;053;Nexoria2982;x
2983;150;159;047;Nexoria2983;x
2984;206;227;169;Nexoria2984;x
2985;223;236;073;Nexoria2985;x
2986;055;246;023;Nexoria2986;x
2987;220;251;047;Nexoria2987;x
2988;232;011;011;Nexoria2988;x
2989;200;058;078;Nexoria2989;x
2990;181;150;096;Nexoria2990;x
2991;243;021;172;Nexoria2991;x
2992;091;125;222;Nexoria2992;x
2993;136;048;142;Nexoria2993;x
2994;248;245;157;Nexoria2994;x
2995;234;228;174;Nexoria2995;x
2996;229;171;033;Nexoria2996;x
2997;034;025;232;Nexoria2997;x
2998;048;193;191;Nexoria2998;x
2999;255;090;203;Nexoria2999;x
3000;231;176;070;Nexoria3000;x
3001;232;005;005;Nexoria3001;x
3002;134;198;192;Nexoria3002;x
3003;188;110;220;Nexoria3003;x
3004;189;110;220;Nexoria3004;x
3005;190;110;220;Nexoria3005;x
3006;191;110;220;Nexoria3006;x
3007;192;110;220;Nexoria3007;x
3008;193;110;220;Nexoria3008;x
3009;194;110;220;Nexoria3009;x
3010;195;110;220;Nexoria3010;x
3011;196;110;220;Nexoria3011;x
3012;197;110;220;Nexoria3012;x
3013;199;110;220;Nexoria3013;x
3014;200;110;220;Nexoria3014;x
3015;201;110;220;Nexoria3015;x
3016;202;110;220;Nexoria3016;x
3017;203;110;220;Nexoria3017;x
3018;204;110;220;Nexoria3018;x
3019;205;110;220;Nexoria3019;x
3020;206;110;220;Nexoria3020;x
3021;207;110;220;Nexoria3021;x
3022;207;110;221;Nexoria3022;x
3023;207;110;222;Nexoria3023;x
3024;207;110;223;Nexoria3024;x
3025;207;110;224;Nexoria3025;x
3026;207;110;225;Nexoria3026;x
3027;207;110;226;Nexoria3027;x
3028;207;110;227;Nexoria3028;x
3029;207;110;228;Nexoria3029;x
3030;207;110;229;Nexoria3030;x
3031;207;110;230;Nexoria3031;x
3032;207;110;231;Nexoria3032;x
3033;207;110;232;Nexoria3033;x
3034;207;110;233;Nexoria3034;x
3035;207;110;234;Nexoria3035;x
3036;207;110;235;Nexoria3036;x
3037;207;110;236;Nexoria3037;x
3038;207;110;237;Nexoria3038;x
3039;207;110;238;Nexoria3039;x
3040;207;110;239;Nexoria3040;x
3041;207;110;240;Nexoria3041;x
3042;207;110;241;Nexoria3042;x
3043;207;110;242;Nexoria3043;x
3044;207;110;243;Nexoria3044;x
3045;207;110;244;Nexoria3045;x
3046;207;110;245;Nexoria3046;x
3047;207;110;246;Nexoria3047;x
3048;207;110;247;Nexoria3048;x
3049;207;110;248;Nexoria3049;x
3050;207;110;249;Nexoria3050;x
3051;207;110;250;Nexoria3051;x
3052;208;110;001;Nexoria3052;x
3053;207;110;002;Nexoria3053;x
3054;207;110;003;Nexoria3054;x
3055;207;110;004;Nexoria3055;x
3056;207;110;005;Nexoria3056;x
3057;207;110;006;Nexoria3057;x
3058;207;110;007;Nexoria3058;x
3059;207;110;008;Nexoria3059;x
3060;207;110;009;Nexoria3060;x
3061;207;110;010;Nexoria3061;x
3062;207;110;011;Nexoria3062;x
3063;207;110;012;Nexoria3063;x
3064;207;110;013;Nexoria3064;x
3065;207;110;014;Nexoria3065;x
3066;207;110;015;Nexoria3066;x
3067;207;110;016;Nexoria3067;x
3068;207;110;017;Nexoria3068;x
3069;207;110;018;Nexoria3069;x
3070;207;110;019;Nexoria3070;x
3071;207;110;020;Nexoria3071;x
3072;207;110;021;Nexoria3072;x
3073;207;110;022;Nexoria3073;x
3074;207;110;023;Nexoria3074;x
3075;207;110;024;Nexoria3075;x
3076;207;110;025;Nexoria3076;x
3077;207;110;026;Nexoria3077;x
3078;207;110;027;Nexoria3078;x
3079;207;110;028;Nexoria3079;x
3080;207;110;029;Nexoria3080;x
3081;207;110;030;Nexoria3081;x
3082;207;110;031;Nexoria3082;x
3083;207;110;032;Nexoria3083;x
3084;207;110;033;Nexoria3084;x
3085;207;110;034;Nexoria3085;x
3086;207;110;035;Nexoria3086;x
3087;207;110;036;Nexoria3087;x
3088;207;110;037;Nexoria3088;x
3089;207;110;038;Nexoria3089;x
3090;207;110;039;Nexoria3090;x
3091;207;110;040;Nexoria3091;x
3092;207;110;041;Nexoria3092;x
3093;207;110;042;Nexoria3093;x
3094;207;110;043;Nexoria3094;x
3095;207;110;044;Nexoria3095;x
3096;207;110;045;Nexoria3096;x
3097;207;110;046;Nexoria3097;x
3098;207;110;047;Nexoria3098;x
3099;207;110;048;Nexoria3099;x
3100;207;110;049;Nexoria3100;x
3101;207;110;050;Nexoria3101;x
3102;207;110;051;Nexoria3102;x
3103;207;110;052;Nexoria3103;x
3104;207;110;053;Nexoria3104;x
3105;207;110;054;Nexoria3105;x
3106;207;110;055;Nexoria3106;x
3107;207;110;056;Nexoria3107;x
3108;207;110;057;Nexoria3108;x
3109;207;110;058;Nexoria3109;x
3110;207;110;059;Nexoria3110;x
3111;207;110;060;Nexoria3111;x
3112;207;110;061;Nexoria3112;x
3113;207;110;062;Nexoria3113;x
3114;207;110;063;Nexoria3114;x
3115;207;110;064;Nexoria3115;x
3116;207;110;065;Nexoria3116;x
3117;207;110;066;Nexoria3117;x
3118;207;110;067;Nexoria3118;x
3119;207;110;068;Nexoria3119;x
3120;207;110;069;Nexoria3120;x
3121;207;110;070;Nexoria3121;x
3122;207;110;071;Nexoria3122;x
3123;207;110;072;Nexoria3123;x
3124;207;110;073;Nexoria3124;x
3125;207;110;074;Nexoria3125;x
3126;207;110;075;Nexoria3126;x
3127;207;110;076;Nexoria3127;x
3128;207;110;077;Nexoria3128;x
3129;207;110;078;Nexoria3129;x
3130;207;110;079;Nexoria3130;x
3131;207;110;080;Nexoria3131;x
3132;207;110;081;Nexoria3132;x
3133;207;110;082;Nexoria3133;x
3134;207;110;083;Nexoria3134;x
3135;207;110;084;Nexoria3135;x
3136;207;110;085;Nexoria3136;x
3137;207;110;086;Nexoria3137;x
3138;207;110;087;Nexoria3138;x
3139;207;110;088;Nexoria3139;x
3140;207;110;089;Nexoria3140;x
3141;207;110;090;Nexoria3141;x
3142;207;110;091;Nexoria3142;x
3143;207;110;092;Nexoria3143;x
3144;207;110;093;Nexoria3144;x
3145;207;110;094;Nexoria3145;x
3146;207;110;095;Nexoria3146;x
3147;207;110;096;Nexoria3147;x
3148;207;110;097;Nexoria3148;x
3149;207;110;098;Nexoria3149;x
3150;207;110;099;Nexoria3150;x
3151;207;110;100;Nexoria3151;x
3152;207;110;101;Nexoria3152;x
3153;207;110;102;Nexoria3153;x
3154;207;110;103;Nexoria3154;x
3155;207;110;104;Nexoria3155;x
3156;207;110;105;Nexoria3156;x
3157;207;110;106;Nexoria3157;x
3158;207;110;107;Nexoria3158;x
3159;207;110;108;Nexoria3159;x
3160;207;110;109;Nexoria3160;x
3161;207;110;110;Nexoria3161;x
3162;207;110;111;Nexoria3162;x
3163;207;110;112;Nexoria3163;x
3164;207;110;113;Nexoria3164;x
3165;207;110;114;Nexoria3165;x
3166;207;110;115;Nexoria3166;x
3167;207;110;116;Nexoria3167;x
3168;207;110;117;Nexoria3168;x
3169;207;110;118;Nexoria3169;x
3170;207;110;119;Nexoria3170;x
3171;207;110;120;Nexoria3171;x
3172;207;110;121;Nexoria3172;x
3173;207;110;122;Nexoria3173;x
3174;207;110;123;Nexoria3174;x
3175;207;110;124;Nexoria3175;x
3176;207;110;125;Nexoria3176;x
3177;207;110;126;Nexoria3177;x
3178;207;110;127;Nexoria3178;x
3179;207;110;128;Nexoria3179;x
3180;207;110;129;Nexoria3180;x
3181;207;140;130;Nexoria3181;x
3182;207;140;131;Nexoria3182;x
3183;207;140;132;Nexoria3183;x
3184;207;140;133;Nexoria3184;x
3185;207;140;134;Nexoria3185;x
3186;207;140;135;Nexoria3186;x
3187;207;140;136;Nexoria3187;x
3188;207;140;137;Nexoria3188;x
3189;207;140;138;Nexoria3189;x
3190;219;032;000;Nexoria3190;x
3191;219;032;001;Nexoria3191;x
3192;219;032;002;Nexoria3192;x
3193;219;032;003;Nexoria3193;x
3194;219;032;004;Nexoria3194;x
3195;219;032;005;Nexoria3195;x
3196;219;032;006;Nexoria3196;x
3197;219;032;007;Nexoria3197;x
3198;219;032;008;Nexoria3198;x
3199;219;032;009;Nexoria3199;x
3200;219;032;010;Nexoria3200;x
3201;219;032;011;Nexoria3201;x
3202;219;032;012;Nexoria3202;x
3203;219;032;013;Nexoria3203;x
3204;219;032;014;Nexoria3204;x
3205;219;032;015;Nexoria3205;x
3206;219;032;016;Nexoria3206;x
3207;219;032;017;Nexoria3207;x
3208;219;032;018;Nexoria3208;x
3209;219;032;019;Nexoria3209;x
3210;219;032;020;Nexoria3210;x
3211;219;032;021;Nexoria3211;x
3212;219;032;022;Nexoria3212;x
3213;219;032;023;Nexoria3213;x
3214;219;032;024;Nexoria3214;x
3215;219;032;025;Nexoria3215;x
3216;219;032;026;Nexoria3216;x
3217;219;032;027;Nexoria3217;x
3218;219;032;028;Nexoria3218;x
3219;219;032;029;Nexoria3219;x
3220;219;032;030;Nexoria3220;x
3221;219;032;031;Nexoria3221;x
3222;219;032;032;Nexoria3222;x
3223;219;032;033;Nexoria3223;x
3224;219;032;034;Nexoria3224;x
3225;219;032;035;Nexoria3225;x
3226;219;032;036;Nexoria3226;x
3227;219;032;037;Nexoria3227;x
3228;219;032;038;Nexoria3228;x
3229;219;032;039;Nexoria3229;x
3230;219;032;040;Nexoria3230;x
3231;219;032;041;Nexoria3231;x
3232;219;032;042;Nexoria3232;x
3233;219;032;043;Nexoria3233;x
3234;219;032;044;Nexoria3234;x
3235;219;032;045;Nexoria3235;x
3236;219;032;046;Nexoria3236;x
3237;219;032;047;Nexoria3237;x
3238;219;032;048;Nexoria3238;x
3239;219;032;049;Nexoria3239;x
3240;219;032;050;Nexoria3240;x
3241;219;032;051;Nexoria3241;x
3242;219;032;052;Nexoria3242;x
3243;219;032;053;Nexoria3243;x
3244;219;032;054;Nexoria3244;x
3245;219;032;055;Nexoria3245;x
3246;219;032;056;Nexoria3246;x
3247;219;032;057;Nexoria3247;x
3248;219;032;058;Nexoria3248;x
3249;219;032;059;Nexoria3249;x
3250;219;032;060;Nexoria3250;x
3251;219;032;061;Nexoria3251;x
3252;219;032;062;Nexoria3252;x
3253;219;032;063;Nexoria3253;x
3254;219;032;064;Nexoria3254;x
3255;219;032;065;Nexoria3255;x
3256;219;032;066;Nexoria3256;x
3257;219;032;067;Nexoria3257;x
3258;219;032;068;Nexoria3258;x
3259;219;032;069;Nexoria3259;x
3260;219;032;070;Nexoria3260;x
3261;219;032;071;Nexoria3261;x
3262;219;032;072;Nexoria3262;x
3263;219;032;073;Nexoria3263;x
3264;219;032;074;Nexoria3264;x
3265;219;032;075;Nexoria3265;x
3266;219;032;076;Nexoria3266;x
3267;219;032;077;Nexoria3267;x
3268;219;032;078;Nexoria3268;x
3269;219;032;079;Nexoria3269;x
3270;219;032;080;Nexoria3270;x
3271;219;032;081;Nexoria3271;x
3272;219;032;082;Nexoria3272;x
3273;219;032;083;Nexoria3273;x
3274;219;032;084;Nexoria3274;x
3275;219;032;085;Nexoria3275;x
3276;219;032;086;Nexoria3276;x
3277;219;032;087;Nexoria3277;x
3278;219;032;088;Nexoria3278;x
3279;219;032;089;Nexoria3279;x
3280;219;032;090;Nexoria3280;x
3281;219;032;091;Nexoria3281;x
3282;219;032;092;Nexoria3282;x
3283;219;032;093;Nexoria3283;x
3284;219;032;094;Nexoria3284;x
3285;219;032;095;Nexoria3285;x
3286;219;032;096;Nexoria3286;x
3287;219;032;097;Nexoria3287;x
3288;219;032;098;Nexoria3288;x
3289;219;032;099;Nexoria3289;x
